   mu          tdec
   1.2735031E-13   1.0000055E+00
   1.2776150E-13   1.0000055E+00
   1.2817402E-13   1.0000055E+00
   1.2858787E-13   1.0000055E+00
   1.2900306E-13   1.0000055E+00
   1.2941958E-13   1.0000055E+00
   1.2983746E-13   1.0000055E+00
   1.3025668E-13   1.0000055E+00
   1.3067725E-13   1.0000055E+00
   1.3109919E-13   1.0000055E+00
   1.3152248E-13   1.0000055E+00
   1.3194715E-13   1.0000055E+00
   1.3237318E-13   1.0000055E+00
   1.3280059E-13   1.0000055E+00
   1.3322938E-13   1.0000055E+00
   1.3365955E-13   1.0000055E+00
   1.3409111E-13   1.0000055E+00
   1.3452407E-13   1.0000055E+00
   1.3495842E-13   1.0000055E+00
   1.3539418E-13   1.0000055E+00
   1.3583134E-13   1.0000055E+00
   1.3626992E-13   1.0000055E+00
   1.3670991E-13   1.0000055E+00
   1.3715132E-13   1.0000055E+00
   1.3759416E-13   1.0000055E+00
   1.3803843E-13   1.0000055E+00
   1.3848413E-13   1.0000055E+00
   1.3893127E-13   1.0000055E+00
   1.3937985E-13   1.0000055E+00
   1.3982988E-13   1.0000055E+00
   1.4028137E-13   1.0000055E+00
   1.4073431E-13   1.0000055E+00
   1.4118872E-13   1.0000055E+00
   1.4164459E-13   1.0000055E+00
   1.4210194E-13   1.0000055E+00
   1.4256076E-13   1.0000055E+00
   1.4302106E-13   1.0000055E+00
   1.4348285E-13   1.0000055E+00
   1.4394613E-13   1.0000055E+00
   1.4441091E-13   1.0000055E+00
   1.4487719E-13   1.0000055E+00
   1.4534497E-13   1.0000055E+00
   1.4581426E-13   1.0000055E+00
   1.4628507E-13   1.0000055E+00
   1.4675740E-13   1.0000055E+00
   1.4723125E-13   1.0000055E+00
   1.4770663E-13   1.0000055E+00
   1.4818355E-13   1.0000055E+00
   1.4866201E-13   1.0000055E+00
   1.4914201E-13   1.0000055E+00
   1.4962357E-13   1.0000055E+00
   1.5010667E-13   1.0000055E+00
   1.5059134E-13   1.0000055E+00
   1.5107757E-13   1.0000055E+00
   1.5156538E-13   1.0000055E+00
   1.5205475E-13   1.0000055E+00
   1.5254571E-13   1.0000055E+00
   1.5303825E-13   1.0000055E+00
   1.5353239E-13   1.0000055E+00
   1.5402811E-13   1.0000055E+00
   1.5452544E-13   1.0000055E+00
   1.5502438E-13   1.0000055E+00
   1.5552492E-13   1.0000055E+00
   1.5602709E-13   1.0000055E+00
   1.5653087E-13   1.0000055E+00
   1.5703628E-13   1.0000055E+00
   1.5754332E-13   1.0000055E+00
   1.5805200E-13   1.0000055E+00
   1.5856232E-13   1.0000055E+00
   1.5907429E-13   1.0000055E+00
   1.5958791E-13   1.0000055E+00
   1.6010320E-13   1.0000055E+00
   1.6062014E-13   1.0000055E+00
   1.6113875E-13   1.0000055E+00
   1.6165904E-13   1.0000055E+00
   1.6218101E-13   1.0000055E+00
   1.6270466E-13   1.0000055E+00
   1.6323001E-13   1.0000055E+00
   1.6375705E-13   1.0000055E+00
   1.6428579E-13   1.0000055E+00
   1.6481624E-13   1.0000055E+00
   1.6534840E-13   1.0000055E+00
   1.6588228E-13   1.0000055E+00
   1.6641789E-13   1.0000055E+00
   1.6695522E-13   1.0000055E+00
   1.6749429E-13   1.0000055E+00
   1.6803510E-13   1.0000055E+00
   1.6857765E-13   1.0000055E+00
   1.6912196E-13   1.0000055E+00
   1.6966802E-13   1.0000055E+00
   1.7021585E-13   1.0000055E+00
   1.7076545E-13   1.0000055E+00
   1.7131682E-13   1.0000055E+00
   1.7186997E-13   1.0000055E+00
   1.7242491E-13   1.0000055E+00
   1.7298164E-13   1.0000055E+00
   1.7354016E-13   1.0000055E+00
   1.7410049E-13   1.0000055E+00
   1.7466263E-13   1.0000055E+00
   1.7522659E-13   1.0000055E+00
   1.7579236E-13   1.0000055E+00
   1.7635996E-13   1.0000055E+00
   1.7692940E-13   1.0000055E+00
   1.7750067E-13   1.0000055E+00
   1.7807379E-13   1.0000055E+00
   1.7864876E-13   1.0000055E+00
   1.7922558E-13   1.0000055E+00
   1.7980427E-13   1.0000055E+00
   1.8038483E-13   1.0000055E+00
   1.8096726E-13   1.0000055E+00
   1.8155157E-13   1.0000055E+00
   1.8213776E-13   1.0000055E+00
   1.8272585E-13   1.0000055E+00
   1.8331584E-13   1.0000055E+00
   1.8390774E-13   1.0000055E+00
   1.8450154E-13   1.0000055E+00
   1.8509726E-13   1.0000055E+00
   1.8569491E-13   1.0000055E+00
   1.8629449E-13   1.0000055E+00
   1.8689600E-13   1.0000055E+00
   1.8749945E-13   1.0000055E+00
   1.8810485E-13   1.0000055E+00
   1.8871221E-13   1.0000055E+00
   1.8932153E-13   1.0000055E+00
   1.8993281E-13   1.0000055E+00
   1.9054607E-13   1.0000055E+00
   1.9116131E-13   1.0000055E+00
   1.9177854E-13   1.0000055E+00
   1.9239775E-13   1.0000055E+00
   1.9301897E-13   1.0000055E+00
   1.9364220E-13   1.0000055E+00
   1.9426743E-13   1.0000055E+00
   1.9489469E-13   1.0000055E+00
   1.9552397E-13   1.0000055E+00
   1.9615528E-13   1.0000055E+00
   1.9678863E-13   1.0000055E+00
   1.9742402E-13   1.0000055E+00
   1.9806147E-13   1.0000055E+00
   1.9870098E-13   1.0000055E+00
   1.9934255E-13   1.0000055E+00
   1.9998619E-13   1.0000055E+00
   2.0063191E-13   1.0000055E+00
   2.0127971E-13   1.0000055E+00
   2.0192961E-13   1.0000055E+00
   2.0258160E-13   1.0000055E+00
   2.0323570E-13   1.0000055E+00
   2.0389191E-13   1.0000055E+00
   2.0455024E-13   1.0000055E+00
   2.0521070E-13   1.0000055E+00
   2.0587329E-13   1.0000055E+00
   2.0653802E-13   1.0000055E+00
   2.0720489E-13   1.0000055E+00
   2.0787392E-13   1.0000055E+00
   2.0854510E-13   1.0000055E+00
   2.0921846E-13   1.0000055E+00
   2.0989399E-13   1.0000055E+00
   2.1057170E-13   1.0000055E+00
   2.1125160E-13   1.0000055E+00
   2.1193369E-13   1.0000055E+00
   2.1261799E-13   1.0000055E+00
   2.1330449E-13   1.0000055E+00
   2.1399321E-13   1.0000055E+00
   2.1468416E-13   1.0000055E+00
   2.1537734E-13   1.0000055E+00
   2.1607275E-13   1.0000055E+00
   2.1677041E-13   1.0000055E+00
   2.1747032E-13   1.0000055E+00
   2.1817250E-13   1.0000055E+00
   2.1887694E-13   1.0000055E+00
   2.1958365E-13   1.0000055E+00
   2.2029265E-13   1.0000055E+00
   2.2100393E-13   1.0000055E+00
   2.2171751E-13   1.0000055E+00
   2.2243340E-13   1.0000055E+00
   2.2315160E-13   1.0000055E+00
   2.2387211E-13   1.0000055E+00
   2.2459496E-13   1.0000055E+00
   2.2532013E-13   1.0000055E+00
   2.2604765E-13   1.0000055E+00
   2.2677752E-13   1.0000055E+00
   2.2750974E-13   1.0000055E+00
   2.2824433E-13   1.0000055E+00
   2.2898129E-13   1.0000055E+00
   2.2972063E-13   1.0000055E+00
   2.3046236E-13   1.0000055E+00
   2.3120648E-13   1.0000055E+00
   2.3195300E-13   1.0000055E+00
   2.3270194E-13   1.0000055E+00
   2.3345329E-13   1.0000055E+00
   2.3420707E-13   1.0000055E+00
   2.3496328E-13   1.0000055E+00
   2.3572194E-13   1.0000055E+00
   2.3648304E-13   1.0000055E+00
   2.3724660E-13   1.0000055E+00
   2.3801263E-13   1.0000055E+00
   2.3878113E-13   1.0000055E+00
   2.3955211E-13   1.0000055E+00
   2.4032558E-13   1.0000055E+00
   2.4110155E-13   1.0000055E+00
   2.4188002E-13   1.0000055E+00
   2.4266101E-13   1.0000055E+00
   2.4344452E-13   1.0000055E+00
   2.4423056E-13   1.0000055E+00
   2.4501913E-13   1.0000055E+00
   2.4581026E-13   1.0000055E+00
   2.4660393E-13   1.0000055E+00
   2.4740017E-13   1.0000055E+00
   2.4819898E-13   1.0000055E+00
   2.4900037E-13   1.0000055E+00
   2.4980435E-13   1.0000055E+00
   2.5061093E-13   1.0000055E+00
   2.5142010E-13   1.0000055E+00
   2.5223189E-13   1.0000055E+00
   2.5304630E-13   1.0000055E+00
   2.5386335E-13   1.0000055E+00
   2.5468303E-13   1.0000055E+00
   2.5550535E-13   1.0000055E+00
   2.5633033E-13   1.0000055E+00
   2.5715798E-13   1.0000055E+00
   2.5798829E-13   1.0000055E+00
   2.5882129E-13   1.0000055E+00
   2.5965698E-13   1.0000055E+00
   2.6049536E-13   1.0000055E+00
   2.6133646E-13   1.0000055E+00
   2.6218027E-13   1.0000055E+00
   2.6302680E-13   1.0000055E+00
   2.6387607E-13   1.0000055E+00
   2.6472807E-13   1.0000055E+00
   2.6558283E-13   1.0000055E+00
   2.6644035E-13   1.0000055E+00
   2.6730064E-13   1.0000055E+00
   2.6816371E-13   1.0000055E+00
   2.6902956E-13   1.0000055E+00
   2.6989821E-13   1.0000055E+00
   2.7076966E-13   1.0000055E+00
   2.7164393E-13   1.0000055E+00
   2.7252102E-13   1.0000055E+00
   2.7340094E-13   1.0000055E+00
   2.7428370E-13   1.0000055E+00
   2.7516931E-13   1.0000055E+00
   2.7605779E-13   1.0000055E+00
   2.7694913E-13   1.0000055E+00
   2.7784335E-13   1.0000055E+00
   2.7874045E-13   1.0000055E+00
   2.7964045E-13   1.0000055E+00
   2.8054336E-13   1.0000055E+00
   2.8144919E-13   1.0000055E+00
   2.8235794E-13   1.0000055E+00
   2.8326962E-13   1.0000055E+00
   2.8418425E-13   1.0000055E+00
   2.8510183E-13   1.0000055E+00
   2.8602237E-13   1.0000055E+00
   2.8694588E-13   1.0000055E+00
   2.8787238E-13   1.0000055E+00
   2.8880187E-13   1.0000055E+00
   2.8973436E-13   1.0000055E+00
   2.9066986E-13   1.0000055E+00
   2.9160838E-13   1.0000055E+00
   2.9254993E-13   1.0000055E+00
   2.9349452E-13   1.0000055E+00
   2.9444216E-13   1.0000055E+00
   2.9539286E-13   1.0000055E+00
   2.9634663E-13   1.0000055E+00
   2.9730348E-13   1.0000055E+00
   2.9826342E-13   1.0000055E+00
   2.9922646E-13   1.0000055E+00
   3.0019261E-13   1.0000055E+00
   3.0116188E-13   1.0000055E+00
   3.0213428E-13   1.0000055E+00
   3.0310982E-13   1.0000055E+00
   3.0408850E-13   1.0000055E+00
   3.0507035E-13   1.0000055E+00
   3.0605537E-13   1.0000055E+00
   3.0704357E-13   1.0000055E+00
   3.0803495E-13   1.0000055E+00
   3.0902954E-13   1.0000055E+00
   3.1002734E-13   1.0000055E+00
   3.1102837E-13   1.0000055E+00
   3.1203262E-13   1.0000055E+00
   3.1304012E-13   1.0000055E+00
   3.1405087E-13   1.0000055E+00
   3.1506488E-13   1.0000055E+00
   3.1608217E-13   1.0000055E+00
   3.1710274E-13   1.0000055E+00
   3.1812661E-13   1.0000055E+00
   3.1915379E-13   1.0000055E+00
   3.2018428E-13   1.0000055E+00
   3.2121809E-13   1.0000055E+00
   3.2225525E-13   1.0000055E+00
   3.2329575E-13   1.0000055E+00
   3.2433962E-13   1.0000055E+00
   3.2538685E-13   1.0000055E+00
   3.2643747E-13   1.0000055E+00
   3.2749148E-13   1.0000055E+00
   3.2854889E-13   1.0000055E+00
   3.2960971E-13   1.0000055E+00
   3.3067396E-13   1.0000055E+00
   3.3174165E-13   1.0000055E+00
   3.3281278E-13   1.0000055E+00
   3.3388738E-13   1.0000055E+00
   3.3496544E-13   1.0000055E+00
   3.3604698E-13   1.0000055E+00
   3.3713202E-13   1.0000055E+00
   3.3822056E-13   1.0000055E+00
   3.3931261E-13   1.0000055E+00
   3.4040819E-13   1.0000055E+00
   3.4150731E-13   1.0000055E+00
   3.4260997E-13   1.0000055E+00
   3.4371620E-13   1.0000055E+00
   3.4482600E-13   1.0000055E+00
   3.4593938E-13   1.0000055E+00
   3.4705635E-13   1.0000055E+00
   3.4817694E-13   1.0000055E+00
   3.4930114E-13   1.0000055E+00
   3.5042897E-13   1.0000055E+00
   3.5156044E-13   1.0000055E+00
   3.5269557E-13   1.0000055E+00
   3.5383436E-13   1.0000055E+00
   3.5497682E-13   1.0000055E+00
   3.5612298E-13   1.0000055E+00
   3.5727284E-13   1.0000055E+00
   3.5842641E-13   1.0000055E+00
   3.5958370E-13   1.0000055E+00
   3.6074473E-13   1.0000055E+00
   3.6190951E-13   1.0000055E+00
   3.6307805E-13   1.0000055E+00
   3.6425037E-13   1.0000055E+00
   3.6542647E-13   1.0000055E+00
   3.6660636E-13   1.0000055E+00
   3.6779007E-13   1.0000055E+00
   3.6897760E-13   1.0000055E+00
   3.7016896E-13   1.0000055E+00
   3.7136417E-13   1.0000055E+00
   3.7256324E-13   1.0000055E+00
   3.7376618E-13   1.0000055E+00
   3.7497300E-13   1.0000055E+00
   3.7618372E-13   1.0000055E+00
   3.7739835E-13   1.0000055E+00
   3.7861690E-13   1.0000055E+00
   3.7983939E-13   1.0000055E+00
   3.8106582E-13   1.0000055E+00
   3.8229622E-13   1.0000055E+00
   3.8353058E-13   1.0000055E+00
   3.8476893E-13   1.0000055E+00
   3.8601128E-13   1.0000055E+00
   3.8725764E-13   1.0000055E+00
   3.8850803E-13   1.0000055E+00
   3.8976245E-13   1.0000055E+00
   3.9102093E-13   1.0000055E+00
   3.9228346E-13   1.0000055E+00
   3.9355008E-13   1.0000055E+00
   3.9482078E-13   1.0000055E+00
   3.9609558E-13   1.0000055E+00
   3.9737451E-13   1.0000055E+00
   3.9865756E-13   1.0000055E+00
   3.9994475E-13   1.0000055E+00
   4.0123610E-13   1.0000055E+00
   4.0253162E-13   1.0000055E+00
   4.0383132E-13   1.0000055E+00
   4.0513522E-13   1.0000055E+00
   4.0644333E-13   1.0000055E+00
   4.0775566E-13   1.0000055E+00
   4.0907223E-13   1.0000055E+00
   4.1039305E-13   1.0000055E+00
   4.1171814E-13   1.0000055E+00
   4.1304750E-13   1.0000055E+00
   4.1438116E-13   1.0000055E+00
   4.1571912E-13   1.0000055E+00
   4.1706140E-13   1.0000055E+00
   4.1840802E-13   1.0000055E+00
   4.1975898E-13   1.0000055E+00
   4.2111431E-13   1.0000055E+00
   4.2247401E-13   1.0000055E+00
   4.2383811E-13   1.0000055E+00
   4.2520660E-13   1.0000055E+00
   4.2657952E-13   1.0000055E+00
   4.2795687E-13   1.0000055E+00
   4.2933866E-13   1.0000055E+00
   4.3072492E-13   1.0000055E+00
   4.3211565E-13   1.0000055E+00
   4.3351088E-13   1.0000055E+00
   4.3491061E-13   1.0000055E+00
   4.3631486E-13   1.0000055E+00
   4.3772364E-13   1.0000055E+00
   4.3913697E-13   1.0000055E+00
   4.4055486E-13   1.0000055E+00
   4.4197734E-13   1.0000055E+00
   4.4340440E-13   1.0000055E+00
   4.4483607E-13   1.0000055E+00
   4.4627237E-13   1.0000055E+00
   4.4771330E-13   1.0000055E+00
   4.4915889E-13   1.0000055E+00
   4.5060914E-13   1.0000055E+00
   4.5206408E-13   1.0000055E+00
   4.5352371E-13   1.0000055E+00
   4.5498806E-13   1.0000055E+00
   4.5645713E-13   1.0000055E+00
   4.5793095E-13   1.0000055E+00
   4.5940953E-13   1.0000055E+00
   4.6089288E-13   1.0000055E+00
   4.6238102E-13   1.0000055E+00
   4.6387397E-13   1.0000055E+00
   4.6537173E-13   1.0000055E+00
   4.6687433E-13   1.0000055E+00
   4.6838179E-13   1.0000055E+00
   4.6989411E-13   1.0000055E+00
   4.7141131E-13   1.0000055E+00
   4.7293341E-13   1.0000055E+00
   4.7446043E-13   1.0000055E+00
   4.7599238E-13   1.0000055E+00
   4.7752927E-13   1.0000055E+00
   4.7907113E-13   1.0000055E+00
   4.8061796E-13   1.0000055E+00
   4.8216979E-13   1.0000055E+00
   4.8372663E-13   1.0000055E+00
   4.8528850E-13   1.0000055E+00
   4.8685541E-13   1.0000055E+00
   4.8842738E-13   1.0000055E+00
   4.9000442E-13   1.0000055E+00
   4.9158656E-13   1.0000055E+00
   4.9317380E-13   1.0000055E+00
   4.9476617E-13   1.0000055E+00
   4.9636368E-13   1.0000055E+00
   4.9796635E-13   1.0000055E+00
   4.9957420E-13   1.0000055E+00
   5.0118723E-13   1.0000055E+00
   5.0280548E-13   1.0000055E+00
   5.0442895E-13   1.0000055E+00
   5.0605766E-13   1.0000055E+00
   5.0769163E-13   1.0000055E+00
   5.0933087E-13   1.0000055E+00
   5.1097541E-13   1.0000055E+00
   5.1262526E-13   1.0000055E+00
   5.1428043E-13   1.0000055E+00
   5.1594095E-13   1.0000055E+00
   5.1760683E-13   1.0000055E+00
   5.1927809E-13   1.0000055E+00
   5.2095475E-13   1.0000055E+00
   5.2263682E-13   1.0000055E+00
   5.2432432E-13   1.0000055E+00
   5.2601727E-13   1.0000055E+00
   5.2771568E-13   1.0000055E+00
   5.2941958E-13   1.0000055E+00
   5.3112898E-13   1.0000055E+00
   5.3284390E-13   1.0000055E+00
   5.3456436E-13   1.0000055E+00
   5.3629037E-13   1.0000055E+00
   5.3802196E-13   1.0000055E+00
   5.3975913E-13   1.0000055E+00
   5.4150192E-13   1.0000055E+00
   5.4325033E-13   1.0000055E+00
   5.4500439E-13   1.0000055E+00
   5.4676411E-13   1.0000055E+00
   5.4852951E-13   1.0000055E+00
   5.5030062E-13   1.0000055E+00
   5.5207744E-13   1.0000055E+00
   5.5386000E-13   1.0000055E+00
   5.5564831E-13   1.0000055E+00
   5.5744240E-13   1.0000055E+00
   5.5924228E-13   1.0000055E+00
   5.6104798E-13   1.0000055E+00
   5.6285950E-13   1.0000055E+00
   5.6467687E-13   1.0000055E+00
   5.6650011E-13   1.0000055E+00
   5.6832924E-13   1.0000055E+00
   5.7016427E-13   1.0000055E+00
   5.7200523E-13   1.0000055E+00
   5.7385213E-13   1.0000055E+00
   5.7570500E-13   1.0000055E+00
   5.7756385E-13   1.0000055E+00
   5.7942870E-13   1.0000055E+00
   5.8129957E-13   1.0000055E+00
   5.8317648E-13   1.0000055E+00
   5.8505945E-13   1.0000055E+00
   5.8694850E-13   1.0000055E+00
   5.8884366E-13   1.0000055E+00
   5.9074493E-13   1.0000055E+00
   5.9265234E-13   1.0000055E+00
   5.9456590E-13   1.0000055E+00
   5.9648565E-13   1.0000055E+00
   5.9841160E-13   1.0000055E+00
   6.0034376E-13   1.0000055E+00
   6.0228216E-13   1.0000055E+00
   6.0422682E-13   1.0000055E+00
   6.0617776E-13   1.0000055E+00
   6.0813500E-13   1.0000055E+00
   6.1009856E-13   1.0000055E+00
   6.1206846E-13   1.0000055E+00
   6.1404472E-13   1.0000055E+00
   6.1602736E-13   1.0000055E+00
   6.1801640E-13   1.0000055E+00
   6.2001186E-13   1.0000055E+00
   6.2201377E-13   1.0000055E+00
   6.2402214E-13   1.0000055E+00
   6.2603700E-13   1.0000055E+00
   6.2805836E-13   1.0000055E+00
   6.3008625E-13   1.0000055E+00
   6.3212068E-13   1.0000055E+00
   6.3416169E-13   1.0000055E+00
   6.3620928E-13   1.0000055E+00
   6.3826349E-13   1.0000055E+00
   6.4032432E-13   1.0000055E+00
   6.4239182E-13   1.0000055E+00
   6.4446598E-13   1.0000055E+00
   6.4654685E-13   1.0000055E+00
   6.4863443E-13   1.0000055E+00
   6.5072876E-13   1.0000055E+00
   6.5282984E-13   1.0000055E+00
   6.5493771E-13   1.0000055E+00
   6.5705239E-13   1.0000055E+00
   6.5917390E-13   1.0000055E+00
   6.6130225E-13   1.0000055E+00
   6.6343748E-13   1.0000055E+00
   6.6557960E-13   1.0000055E+00
   6.6772863E-13   1.0000055E+00
   6.6988461E-13   1.0000055E+00
   6.7204755E-13   1.0000055E+00
   6.7421747E-13   1.0000055E+00
   6.7639439E-13   1.0000055E+00
   6.7857835E-13   1.0000055E+00
   6.8076936E-13   1.0000055E+00
   6.8296744E-13   1.0000055E+00
   6.8517262E-13   1.0000055E+00
   6.8738492E-13   1.0000055E+00
   6.8960436E-13   1.0000055E+00
   6.9183097E-13   1.0000055E+00
   6.9406477E-13   1.0000055E+00
   6.9630578E-13   1.0000055E+00
   6.9855403E-13   1.0000055E+00
   7.0080953E-13   1.0000055E+00
   7.0307232E-13   1.0000055E+00
   7.0534241E-13   1.0000055E+00
   7.0761984E-13   1.0000055E+00
   7.0990462E-13   1.0000055E+00
   7.1219677E-13   1.0000055E+00
   7.1449633E-13   1.0000055E+00
   7.1680331E-13   1.0000055E+00
   7.1911774E-13   1.0000055E+00
   7.2143964E-13   1.0000055E+00
   7.2376904E-13   1.0000055E+00
   7.2610596E-13   1.0000055E+00
   7.2845042E-13   1.0000055E+00
   7.3080246E-13   1.0000055E+00
   7.3316209E-13   1.0000055E+00
   7.3552934E-13   1.0000055E+00
   7.3790423E-13   1.0000055E+00
   7.4028679E-13   1.0000055E+00
   7.4267704E-13   1.0000055E+00
   7.4507501E-13   1.0000055E+00
   7.4748073E-13   1.0000055E+00
   7.4989421E-13   1.0000055E+00
   7.5231548E-13   1.0000055E+00
   7.5474457E-13   1.0000055E+00
   7.5718151E-13   1.0000055E+00
   7.5962631E-13   1.0000055E+00
   7.6207901E-13   1.0000055E+00
   7.6453963E-13   1.0000055E+00
   7.6700819E-13   1.0000055E+00
   7.6948472E-13   1.0000055E+00
   7.7196925E-13   1.0000055E+00
   7.7446180E-13   1.0000055E+00
   7.7696240E-13   1.0000055E+00
   7.7947107E-13   1.0000055E+00
   7.8198784E-13   1.0000055E+00
   7.8451274E-13   1.0000055E+00
   7.8704579E-13   1.0000055E+00
   7.8958702E-13   1.0000055E+00
   7.9213645E-13   1.0000055E+00
   7.9469412E-13   1.0000055E+00
   7.9726005E-13   1.0000055E+00
   7.9983426E-13   1.0000055E+00
   8.0241678E-13   1.0000055E+00
   8.0500764E-13   1.0000055E+00
   8.0760686E-13   1.0000055E+00
   8.1021448E-13   1.0000055E+00
   8.1283052E-13   1.0000055E+00
   8.1545500E-13   1.0000055E+00
   8.1808796E-13   1.0000055E+00
   8.2072942E-13   1.0000055E+00
   8.2337941E-13   1.0000055E+00
   8.2603795E-13   1.0000055E+00
   8.2870508E-13   1.0000055E+00
   8.3138082E-13   1.0000055E+00
   8.3406520E-13   1.0000055E+00
   8.3675824E-13   1.0000055E+00
   8.3945999E-13   1.0000055E+00
   8.4217045E-13   1.0000055E+00
   8.4488967E-13   1.0000055E+00
   8.4761767E-13   1.0000055E+00
   8.5035447E-13   1.0000055E+00
   8.5310011E-13   1.0000055E+00
   8.5585462E-13   1.0000055E+00
   8.5861802E-13   1.0000055E+00
   8.6139035E-13   1.0000055E+00
   8.6417162E-13   1.0000055E+00
   8.6696188E-13   1.0000055E+00
   8.6976114E-13   1.0000055E+00
   8.7256944E-13   1.0000055E+00
   8.7538681E-13   1.0000055E+00
   8.7821328E-13   1.0000055E+00
   8.8104887E-13   1.0000055E+00
   8.8389362E-13   1.0000055E+00
   8.8674756E-13   1.0000055E+00
   8.8961070E-13   1.0000055E+00
   8.9248310E-13   1.0000055E+00
   8.9536477E-13   1.0000055E+00
   8.9825574E-13   1.0000055E+00
   9.0115604E-13   1.0000055E+00
   9.0406572E-13   1.0000055E+00
   9.0698478E-13   1.0000055E+00
   9.0991327E-13   1.0000055E+00
   9.1285122E-13   1.0000055E+00
   9.1579865E-13   1.0000055E+00
   9.1875560E-13   1.0000055E+00
   9.2172210E-13   1.0000055E+00
   9.2469817E-13   1.0000055E+00
   9.2768386E-13   1.0000055E+00
   9.3067918E-13   1.0000055E+00
   9.3368418E-13   1.0000055E+00
   9.3669888E-13   1.0000055E+00
   9.3972331E-13   1.0000055E+00
   9.4275751E-13   1.0000055E+00
   9.4580150E-13   1.0000055E+00
   9.4885533E-13   1.0000055E+00
   9.5191901E-13   1.0000055E+00
   9.5499259E-13   1.0000055E+00
   9.5807609E-13   1.0000055E+00
   9.6116954E-13   1.0000055E+00
   9.6427299E-13   1.0000055E+00
   9.6738645E-13   1.0000055E+00
   9.7050997E-13   1.0000055E+00
   9.7364357E-13   1.0000055E+00
   9.7678729E-13   1.0000055E+00
   9.7994116E-13   1.0000055E+00
   9.8310522E-13   1.0000055E+00
   9.8627949E-13   1.0000055E+00
   9.8946401E-13   1.0000055E+00
   9.9265881E-13   1.0000055E+00
   9.9586392E-13   1.0000055E+00
   9.9907939E-13   1.0000055E+00
   1.0023052E-12   1.0000055E+00
   1.0055415E-12   1.0000055E+00
   1.0087882E-12   1.0000055E+00
   1.0120454E-12   1.0000055E+00
   1.0153131E-12   1.0000055E+00
   1.0185914E-12   1.0000055E+00
   1.0218802E-12   1.0000055E+00
   1.0251797E-12   1.0000055E+00
   1.0284898E-12   1.0000055E+00
   1.0318106E-12   1.0000055E+00
   1.0351422E-12   1.0000055E+00
   1.0384845E-12   1.0000055E+00
   1.0418375E-12   1.0000055E+00
   1.0452014E-12   1.0000055E+00
   1.0485762E-12   1.0000055E+00
   1.0519619E-12   1.0000055E+00
   1.0553585E-12   1.0000055E+00
   1.0587660E-12   1.0000055E+00
   1.0621846E-12   1.0000055E+00
   1.0656142E-12   1.0000055E+00
   1.0690549E-12   1.0000055E+00
   1.0725067E-12   1.0000055E+00
   1.0759696E-12   1.0000055E+00
   1.0794437E-12   1.0000055E+00
   1.0829290E-12   1.0000055E+00
   1.0864256E-12   1.0000055E+00
   1.0899335E-12   1.0000055E+00
   1.0934527E-12   1.0000055E+00
   1.0969833E-12   1.0000055E+00
   1.1005252E-12   1.0000055E+00
   1.1040786E-12   1.0000055E+00
   1.1076435E-12   1.0000055E+00
   1.1112199E-12   1.0000055E+00
   1.1148078E-12   1.0000055E+00
   1.1184073E-12   1.0000055E+00
   1.1220185E-12   1.0000055E+00
   1.1256413E-12   1.0000055E+00
   1.1292757E-12   1.0000055E+00
   1.1329220E-12   1.0000055E+00
   1.1365800E-12   1.0000055E+00
   1.1402498E-12   1.0000055E+00
   1.1439314E-12   1.0000055E+00
   1.1476250E-12   1.0000055E+00
   1.1513305E-12   1.0000055E+00
   1.1550479E-12   1.0000055E+00
   1.1587774E-12   1.0000055E+00
   1.1625188E-12   1.0000055E+00
   1.1662724E-12   1.0000055E+00
   1.1700381E-12   1.0000055E+00
   1.1738159E-12   1.0000055E+00
   1.1776060E-12   1.0000055E+00
   1.1814083E-12   1.0000055E+00
   1.1852228E-12   1.0000055E+00
   1.1890497E-12   1.0000055E+00
   1.1928889E-12   1.0000055E+00
   1.1967405E-12   1.0000055E+00
   1.2006046E-12   1.0000055E+00
   1.2044811E-12   1.0000055E+00
   1.2083702E-12   1.0000055E+00
   1.2122718E-12   1.0000055E+00
   1.2161860E-12   1.0000055E+00
   1.2201128E-12   1.0000055E+00
   1.2240524E-12   1.0000055E+00
   1.2280046E-12   1.0000055E+00
   1.2319696E-12   1.0000055E+00
   1.2359474E-12   1.0000055E+00
   1.2399381E-12   1.0000055E+00
   1.2439416E-12   1.0000055E+00
   1.2479581E-12   1.0000055E+00
   1.2519875E-12   1.0000055E+00
   1.2560300E-12   1.0000055E+00
   1.2600855E-12   1.0000055E+00
   1.2641540E-12   1.0000055E+00
   1.2682358E-12   1.0000055E+00
   1.2723307E-12   1.0000055E+00
   1.2764388E-12   1.0000055E+00
   1.2805602E-12   1.0000055E+00
   1.2846949E-12   1.0000055E+00
   1.2888429E-12   1.0000055E+00
   1.2930044E-12   1.0000055E+00
   1.2971793E-12   1.0000055E+00
   1.3013676E-12   1.0000055E+00
   1.3055695E-12   1.0000055E+00
   1.3097850E-12   1.0000055E+00
   1.3140140E-12   1.0000055E+00
   1.3182567E-12   1.0000055E+00
   1.3225132E-12   1.0000055E+00
   1.3267833E-12   1.0000055E+00
   1.3310673E-12   1.0000055E+00
   1.3353650E-12   1.0000055E+00
   1.3396767E-12   1.0000055E+00
   1.3440023E-12   1.0000055E+00
   1.3483418E-12   1.0000055E+00
   1.3526954E-12   1.0000055E+00
   1.3570630E-12   1.0000055E+00
   1.3614447E-12   1.0000055E+00
