nmu      tdc      omegab      d      he3      he4      li6      li7      heavy
   2.6303E-12  1.0000E+00  7.5039E-01  3.3556E-05  2.5361E-05  2.4955E-01  4.5369E-14  3.1414E-09  7.3094E-14
   2.6853E-12  1.0000E+00  7.5039E-01  3.3557E-05  2.5361E-05  2.4955E-01  4.5366E-14  3.1413E-09  7.3093E-14
   2.7416E-12  1.0000E+00  7.5039E-01  3.3557E-05  2.5361E-05  2.4955E-01  4.5366E-14  3.1413E-09  7.3093E-14
   2.7990E-12  1.0000E+00  7.5039E-01  3.3557E-05  2.5361E-05  2.4955E-01  4.5366E-14  3.1413E-09  7.3093E-14
   2.8576E-12  1.0000E+00  7.5039E-01  3.3557E-05  2.5361E-05  2.4955E-01  4.5366E-14  3.1413E-09  7.3093E-14
   2.9174E-12  1.0000E+00  7.5039E-01  3.3557E-05  2.5361E-05  2.4955E-01  4.5366E-14  3.1413E-09  7.3093E-14
   2.9785E-12  1.0000E+00  7.5039E-01  3.3557E-05  2.5361E-05  2.4955E-01  4.5366E-14  3.1413E-09  7.3093E-14
   3.0409E-12  1.0000E+00  7.5039E-01  3.3557E-05  2.5361E-05  2.4955E-01  4.5366E-14  3.1413E-09  7.3093E-14
   3.1046E-12  1.0000E+00  7.5039E-01  3.3557E-05  2.5361E-05  2.4955E-01  4.5366E-14  3.1413E-09  7.3093E-14
   3.1696E-12  1.0000E+00  7.5039E-01  3.3557E-05  2.5361E-05  2.4955E-01  4.5366E-14  3.1413E-09  7.3093E-14
   3.2359E-12  1.0000E+00  7.5039E-01  3.3557E-05  2.5361E-05  2.4955E-01  4.5366E-14  3.1413E-09  7.3093E-14
   3.3037E-12  1.0000E+00  7.5039E-01  3.3557E-05  2.5361E-05  2.4955E-01  4.5366E-14  3.1413E-09  7.3093E-14
   3.3729E-12  1.0000E+00  7.5039E-01  3.3557E-05  2.5361E-05  2.4955E-01  4.5366E-14  3.1413E-09  7.3093E-14
   3.4435E-12  1.0000E+00  7.5039E-01  3.3557E-05  2.5361E-05  2.4955E-01  4.5366E-14  3.1413E-09  7.3093E-14
   3.5156E-12  1.0000E+00  7.5039E-01  3.3558E-05  2.5360E-05  2.4955E-01  4.5362E-14  3.1413E-09  7.3092E-14
   3.5892E-12  1.0000E+00  7.5039E-01  3.3558E-05  2.5360E-05  2.4955E-01  4.5362E-14  3.1413E-09  7.3092E-14
   3.6644E-12  1.0000E+00  7.5039E-01  3.3558E-05  2.5360E-05  2.4955E-01  4.5362E-14  3.1413E-09  7.3092E-14
   3.7411E-12  1.0000E+00  7.5039E-01  3.3558E-05  2.5360E-05  2.4955E-01  4.5362E-14  3.1413E-09  7.3092E-14
   3.8194E-12  1.0000E+00  7.5039E-01  3.3558E-05  2.5360E-05  2.4955E-01  4.5362E-14  3.1413E-09  7.3092E-14
   3.8994E-12  1.0000E+00  7.5039E-01  3.3558E-05  2.5360E-05  2.4955E-01  4.5362E-14  3.1413E-09  7.3092E-14
   3.9811E-12  1.0000E+00  7.5039E-01  3.3558E-05  2.5360E-05  2.4955E-01  4.5362E-14  3.1413E-09  7.3092E-14
   4.0644E-12  1.0000E+00  7.5039E-01  3.3558E-05  2.5360E-05  2.4955E-01  4.5362E-14  3.1413E-09  7.3092E-14
   4.1495E-12  1.0000E+00  7.5039E-01  3.3558E-05  2.5360E-05  2.4955E-01  4.5362E-14  3.1413E-09  7.3092E-14
   4.2364E-12  1.0000E+00  7.5039E-01  3.3558E-05  2.5360E-05  2.4955E-01  4.5362E-14  3.1413E-09  7.3092E-14
   4.3251E-12  9.9999E-01  7.5039E-01  3.3559E-05  2.5360E-05  2.4955E-01  4.5360E-14  3.1413E-09  7.3091E-14
   4.4157E-12  9.9999E-01  7.5039E-01  3.3559E-05  2.5360E-05  2.4955E-01  4.5360E-14  3.1413E-09  7.3091E-14
   4.5082E-12  9.9999E-01  7.5039E-01  3.3559E-05  2.5360E-05  2.4955E-01  4.5360E-14  3.1413E-09  7.3091E-14
   4.6026E-12  9.9999E-01  7.5039E-01  3.3560E-05  2.5360E-05  2.4955E-01  4.5358E-14  3.1413E-09  7.3090E-14
   4.6989E-12  9.9999E-01  7.5039E-01  3.3560E-05  2.5360E-05  2.4955E-01  4.5358E-14  3.1413E-09  7.3090E-14
   4.7973E-12  9.9999E-01  7.5039E-01  3.3559E-05  2.5360E-05  2.4955E-01  4.5360E-14  3.1413E-09  7.3091E-14
   4.8978E-12  9.9999E-01  7.5039E-01  3.3559E-05  2.5360E-05  2.4955E-01  4.5360E-14  3.1413E-09  7.3091E-14
   5.0003E-12  9.9999E-01  7.5039E-01  3.3559E-05  2.5360E-05  2.4955E-01  4.5360E-14  3.1413E-09  7.3091E-14
   5.1050E-12  9.9999E-01  7.5039E-01  3.3559E-05  2.5360E-05  2.4955E-01  4.5360E-14  3.1413E-09  7.3091E-14
   5.2119E-12  9.9999E-01  7.5039E-01  3.3559E-05  2.5360E-05  2.4955E-01  4.5359E-14  3.1413E-09  7.3091E-14
   5.3211E-12  9.9999E-01  7.5039E-01  3.3559E-05  2.5360E-05  2.4955E-01  4.5360E-14  3.1413E-09  7.3091E-14
   5.4325E-12  9.9999E-01  7.5039E-01  3.3560E-05  2.5360E-05  2.4955E-01  4.5358E-14  3.1413E-09  7.3090E-14
   5.5463E-12  9.9999E-01  7.5039E-01  3.3560E-05  2.5360E-05  2.4955E-01  4.5356E-14  3.1413E-09  7.3090E-14
   5.6624E-12  9.9999E-01  7.5039E-01  3.3559E-05  2.5360E-05  2.4955E-01  4.5359E-14  3.1413E-09  7.3091E-14
   5.7810E-12  9.9999E-01  7.5039E-01  3.3560E-05  2.5360E-05  2.4955E-01  4.5358E-14  3.1413E-09  7.3090E-14
   5.9020E-12  9.9999E-01  7.5039E-01  3.3560E-05  2.5360E-05  2.4955E-01  4.5358E-14  3.1413E-09  7.3090E-14
   6.0256E-12  9.9999E-01  7.5039E-01  3.3560E-05  2.5360E-05  2.4955E-01  4.5358E-14  3.1413E-09  7.3090E-14
   6.1518E-12  9.9999E-01  7.5039E-01  3.3560E-05  2.5360E-05  2.4955E-01  4.5357E-14  3.1413E-09  7.3090E-14
   6.2806E-12  9.9999E-01  7.5039E-01  3.3560E-05  2.5360E-05  2.4955E-01  4.5356E-14  3.1413E-09  7.3090E-14
   6.4121E-12  9.9999E-01  7.5039E-01  3.3561E-05  2.5360E-05  2.4955E-01  4.5355E-14  3.1413E-09  7.3089E-14
   6.5464E-12  9.9998E-01  7.5039E-01  3.3561E-05  2.5359E-05  2.4955E-01  4.5353E-14  3.1412E-09  7.3089E-14
   6.6834E-12  9.9998E-01  7.5039E-01  3.3560E-05  2.5360E-05  2.4955E-01  4.5356E-14  3.1413E-09  7.3090E-14
   6.8234E-12  9.9998E-01  7.5039E-01  3.3561E-05  2.5360E-05  2.4955E-01  4.5355E-14  3.1413E-09  7.3089E-14
   6.9663E-12  9.9998E-01  7.5039E-01  3.3561E-05  2.5359E-05  2.4955E-01  4.5354E-14  3.1412E-09  7.3089E-14
   7.1121E-12  9.9998E-01  7.5039E-01  3.3562E-05  2.5359E-05  2.4955E-01  4.5352E-14  3.1412E-09  7.3088E-14
   7.2611E-12  9.9998E-01  7.5039E-01  3.3562E-05  2.5359E-05  2.4955E-01  4.5351E-14  3.1412E-09  7.3088E-14
   7.4131E-12  9.9998E-01  7.5039E-01  3.3562E-05  2.5359E-05  2.4955E-01  4.5352E-14  3.1412E-09  7.3088E-14
   7.5683E-12  9.9998E-01  7.5039E-01  3.3562E-05  2.5359E-05  2.4955E-01  4.5350E-14  3.1412E-09  7.3088E-14
   7.7268E-12  9.9998E-01  7.5039E-01  3.3562E-05  2.5359E-05  2.4955E-01  4.5352E-14  3.1412E-09  7.3089E-14
   7.8886E-12  9.9998E-01  7.5039E-01  3.3562E-05  2.5359E-05  2.4955E-01  4.5351E-14  3.1412E-09  7.3088E-14
   8.0538E-12  9.9998E-01  7.5039E-01  3.3562E-05  2.5359E-05  2.4955E-01  4.5351E-14  3.1412E-09  7.3088E-14
   8.2224E-12  9.9998E-01  7.5039E-01  3.3562E-05  2.5359E-05  2.4955E-01  4.5350E-14  3.1412E-09  7.3088E-14
   8.3946E-12  9.9997E-01  7.5039E-01  3.3563E-05  2.5359E-05  2.4955E-01  4.5349E-14  3.1412E-09  7.3087E-14
   8.5704E-12  9.9997E-01  7.5039E-01  3.3563E-05  2.5359E-05  2.4955E-01  4.5347E-14  3.1412E-09  7.3087E-14
   8.7498E-12  9.9997E-01  7.5039E-01  3.3563E-05  2.5359E-05  2.4955E-01  4.5346E-14  3.1412E-09  7.3087E-14
   8.9331E-12  9.9997E-01  7.5039E-01  3.3563E-05  2.5359E-05  2.4955E-01  4.5348E-14  3.1412E-09  7.3087E-14
   9.1201E-12  9.9997E-01  7.5039E-01  3.3564E-05  2.5358E-05  2.4955E-01  4.5344E-14  3.1412E-09  7.3086E-14
   9.3111E-12  9.9997E-01  7.5039E-01  3.3564E-05  2.5359E-05  2.4955E-01  4.5346E-14  3.1412E-09  7.3087E-14
   9.5060E-12  9.9997E-01  7.5039E-01  3.3565E-05  2.5358E-05  2.4955E-01  4.5343E-14  3.1412E-09  7.3086E-14
   9.7051E-12  9.9997E-01  7.5039E-01  3.3564E-05  2.5358E-05  2.4955E-01  4.5344E-14  3.1412E-09  7.3086E-14
   9.9083E-12  9.9997E-01  7.5039E-01  3.3565E-05  2.5358E-05  2.4955E-01  4.5340E-14  3.1411E-09  7.3085E-14
   1.0116E-11  9.9996E-01  7.5039E-01  3.3565E-05  2.5358E-05  2.4955E-01  4.5343E-14  3.1412E-09  7.3086E-14
   1.0328E-11  9.9996E-01  7.5039E-01  3.3566E-05  2.5358E-05  2.4955E-01  4.5339E-14  3.1411E-09  7.3084E-14
   1.0544E-11  9.9996E-01  7.5039E-01  3.3565E-05  2.5358E-05  2.4955E-01  4.5341E-14  3.1411E-09  7.3085E-14
   1.0765E-11  9.9996E-01  7.5039E-01  3.3566E-05  2.5358E-05  2.4955E-01  4.5338E-14  3.1411E-09  7.3084E-14
   1.0990E-11  9.9996E-01  7.5039E-01  3.3566E-05  2.5358E-05  2.4955E-01  4.5339E-14  3.1411E-09  7.3084E-14
   1.1220E-11  9.9996E-01  7.5039E-01  3.3566E-05  2.5357E-05  2.4955E-01  4.5337E-14  3.1411E-09  7.3084E-14
   1.1455E-11  9.9995E-01  7.5039E-01  3.3568E-05  2.5357E-05  2.4955E-01  4.5333E-14  3.1411E-09  7.3083E-14
   1.1695E-11  9.9995E-01  7.5039E-01  3.3568E-05  2.5357E-05  2.4955E-01  4.5332E-14  3.1411E-09  7.3082E-14
   1.1940E-11  9.9995E-01  7.5039E-01  3.3569E-05  2.5357E-05  2.4955E-01  4.5331E-14  3.1411E-09  7.3082E-14
   1.2190E-11  9.9995E-01  7.5039E-01  3.3568E-05  2.5357E-05  2.4955E-01  4.5332E-14  3.1411E-09  7.3082E-14
   1.2445E-11  9.9994E-01  7.5039E-01  3.3568E-05  2.5357E-05  2.4955E-01  4.5331E-14  3.1411E-09  7.3082E-14
   1.2706E-11  9.9994E-01  7.5039E-01  3.3569E-05  2.5356E-05  2.4955E-01  4.5329E-14  3.1411E-09  7.3081E-14
   1.2972E-11  9.9994E-01  7.5039E-01  3.3569E-05  2.5356E-05  2.4955E-01  4.5329E-14  3.1411E-09  7.3081E-14
   1.3243E-11  9.9994E-01  7.5039E-01  3.3571E-05  2.5356E-05  2.4955E-01  4.5324E-14  3.1410E-09  7.3080E-14
   1.3521E-11  9.9993E-01  7.5039E-01  3.3571E-05  2.5356E-05  2.4955E-01  4.5322E-14  3.1410E-09  7.3079E-14
   1.3804E-11  9.9993E-01  7.5039E-01  3.3571E-05  2.5356E-05  2.4955E-01  4.5324E-14  3.1410E-09  7.3080E-14
   1.4093E-11  9.9993E-01  7.5039E-01  3.3572E-05  2.5355E-05  2.4955E-01  4.5319E-14  3.1410E-09  7.3078E-14
   1.4388E-11  9.9993E-01  7.5039E-01  3.3572E-05  2.5355E-05  2.4955E-01  4.5319E-14  3.1410E-09  7.3078E-14
   1.4689E-11  9.9992E-01  7.5039E-01  3.3573E-05  2.5355E-05  2.4955E-01  4.5317E-14  3.1410E-09  7.3078E-14
   1.4997E-11  9.9992E-01  7.5039E-01  3.3573E-05  2.5355E-05  2.4955E-01  4.5316E-14  3.1410E-09  7.3077E-14
   1.5311E-11  9.9992E-01  7.5039E-01  3.3574E-05  2.5355E-05  2.4955E-01  4.5314E-14  3.1410E-09  7.3077E-14
   1.5631E-11  9.9991E-01  7.5039E-01  3.3575E-05  2.5354E-05  2.4955E-01  4.5311E-14  3.1409E-09  7.3076E-14
   1.5959E-11  9.9991E-01  7.5039E-01  3.3575E-05  2.5354E-05  2.4955E-01  4.5310E-14  3.1409E-09  7.3075E-14
   1.6293E-11  9.9991E-01  7.5039E-01  3.3577E-05  2.5354E-05  2.4955E-01  4.5305E-14  3.1409E-09  7.3074E-14
   1.6634E-11  9.9990E-01  7.5039E-01  3.3577E-05  2.5354E-05  2.4955E-01  4.5305E-14  3.1409E-09  7.3074E-14
   1.6982E-11  9.9990E-01  7.5039E-01  3.3578E-05  2.5353E-05  2.4955E-01  4.5303E-14  3.1409E-09  7.3073E-14
   1.7338E-11  9.9989E-01  7.5039E-01  3.3578E-05  2.5353E-05  2.4955E-01  4.5301E-14  3.1409E-09  7.3072E-14
   1.7701E-11  9.9989E-01  7.5039E-01  3.3579E-05  2.5353E-05  2.4955E-01  4.5299E-14  3.1408E-09  7.3072E-14
   1.8072E-11  9.9988E-01  7.5039E-01  3.3580E-05  2.5352E-05  2.4955E-01  4.5295E-14  3.1408E-09  7.3071E-14
   1.8450E-11  9.9988E-01  7.5039E-01  3.3581E-05  2.5352E-05  2.4955E-01  4.5293E-14  3.1408E-09  7.3070E-14
   1.8836E-11  9.9987E-01  7.5039E-01  3.3582E-05  2.5352E-05  2.4955E-01  4.5290E-14  3.1408E-09  7.3069E-14
   1.9231E-11  9.9987E-01  7.5039E-01  3.3583E-05  2.5352E-05  2.4955E-01  4.5287E-14  3.1408E-09  7.3068E-14
   1.9634E-11  9.9986E-01  7.5039E-01  3.3585E-05  2.5351E-05  2.4955E-01  4.5281E-14  3.1407E-09  7.3067E-14
   2.0045E-11  9.9986E-01  7.5039E-01  3.3585E-05  2.5351E-05  2.4955E-01  4.5281E-14  3.1407E-09  7.3066E-14
   2.0464E-11  9.9985E-01  7.5039E-01  3.3587E-05  2.5350E-05  2.4955E-01  4.5276E-14  3.1407E-09  7.3065E-14
   2.0893E-11  9.9984E-01  7.5039E-01  3.3587E-05  2.5350E-05  2.4955E-01  4.5274E-14  3.1407E-09  7.3064E-14
   2.1330E-11  9.9984E-01  7.5039E-01  3.3589E-05  2.5349E-05  2.4955E-01  4.5269E-14  3.1406E-09  7.3063E-14
   2.1777E-11  9.9983E-01  7.5039E-01  3.3589E-05  2.5349E-05  2.4955E-01  4.5267E-14  3.1406E-09  7.3062E-14
   2.2233E-11  9.9982E-01  7.5039E-01  3.3592E-05  2.5348E-05  2.4955E-01  4.5260E-14  3.1406E-09  7.3060E-14
   2.2699E-11  9.9982E-01  7.5039E-01  3.3602E-05  2.5344E-05  2.4955E-01  4.5226E-14  3.1403E-09  7.3050E-14
   2.3174E-11  9.9981E-01  7.5039E-01  3.3612E-05  2.5341E-05  2.4955E-01  4.5197E-14  3.1401E-09  7.3041E-14
   2.3659E-11  9.9980E-01  7.5039E-01  3.3622E-05  2.5337E-05  2.4955E-01  4.5164E-14  3.1399E-09  7.3031E-14
   2.4155E-11  9.9979E-01  7.5039E-01  3.3633E-05  2.5333E-05  2.4955E-01  4.5129E-14  3.1396E-09  7.3021E-14
   2.4660E-11  9.9978E-01  7.5039E-01  3.3644E-05  2.5329E-05  2.4955E-01  4.5095E-14  3.1394E-09  7.3011E-14
   2.5177E-11  9.9977E-01  7.5039E-01  3.3656E-05  2.5325E-05  2.4955E-01  4.5058E-14  3.1392E-09  7.3000E-14
   2.5704E-11  9.9976E-01  7.5039E-01  3.3668E-05  2.5320E-05  2.4955E-01  4.5019E-14  3.1389E-09  7.2988E-14
   2.6242E-11  9.9975E-01  7.5039E-01  3.3679E-05  2.5316E-05  2.4955E-01  4.4981E-14  3.1386E-09  7.2977E-14
   2.6792E-11  9.9974E-01  7.5039E-01  3.3692E-05  2.5311E-05  2.4955E-01  4.4939E-14  3.1383E-09  7.2965E-14
   2.7353E-11  9.9973E-01  7.5039E-01  3.3706E-05  2.5306E-05  2.4955E-01  4.4896E-14  3.1381E-09  7.2953E-14
   2.7925E-11  9.9972E-01  7.5039E-01  3.3718E-05  2.5302E-05  2.4955E-01  4.4855E-14  3.1378E-09  7.2941E-14
   2.8510E-11  9.9971E-01  7.5039E-01  3.3733E-05  2.5297E-05  2.4955E-01  4.4807E-14  3.1375E-09  7.2927E-14
   2.9107E-11  9.9970E-01  7.5040E-01  3.3746E-05  2.5292E-05  2.4955E-01  4.4763E-14  3.1372E-09  7.2915E-14
   2.9717E-11  9.9969E-01  7.5040E-01  3.3761E-05  2.5286E-05  2.4955E-01  4.4715E-14  3.1369E-09  7.2902E-14
   3.0339E-11  9.9967E-01  7.5040E-01  3.3775E-05  2.5281E-05  2.4955E-01  4.4666E-14  3.1365E-09  7.2888E-14
   3.0974E-11  9.9966E-01  7.5040E-01  3.3792E-05  2.5275E-05  2.4955E-01  4.4611E-14  3.1362E-09  7.2873E-14
   3.1623E-11  9.9964E-01  7.5040E-01  3.3806E-05  2.5270E-05  2.4954E-01  4.4561E-14  3.1359E-09  7.2859E-14
   3.2285E-11  9.9963E-01  7.5040E-01  3.3823E-05  2.5264E-05  2.4954E-01  4.4504E-14  3.1355E-09  7.2844E-14
   3.2961E-11  9.9961E-01  7.5040E-01  3.3839E-05  2.5258E-05  2.4954E-01  4.4448E-14  3.1352E-09  7.2829E-14
   3.3651E-11  9.9960E-01  7.5040E-01  3.3856E-05  2.5251E-05  2.4954E-01  4.4389E-14  3.1348E-09  7.2813E-14
   3.4356E-11  9.9958E-01  7.5040E-01  3.3874E-05  2.5245E-05  2.4954E-01  4.4326E-14  3.1344E-09  7.2796E-14
   3.5075E-11  9.9956E-01  7.5040E-01  3.3891E-05  2.5239E-05  2.4954E-01  4.4263E-14  3.1340E-09  7.2779E-14
   3.5810E-11  9.9954E-01  7.5040E-01  3.3909E-05  2.5233E-05  2.4954E-01  4.4200E-14  3.1336E-09  7.2761E-14
   3.6559E-11  9.9952E-01  7.5040E-01  3.3927E-05  2.5228E-05  2.4954E-01  4.4137E-14  3.1332E-09  7.2743E-14
   3.7325E-11  9.9950E-01  7.5040E-01  3.3946E-05  2.5222E-05  2.4954E-01  4.4073E-14  3.1327E-09  7.2725E-14
   3.8107E-11  9.9948E-01  7.5040E-01  3.3964E-05  2.5216E-05  2.4954E-01  4.4010E-14  3.1323E-09  7.2706E-14
   3.8905E-11  9.9946E-01  7.5040E-01  3.3984E-05  2.5210E-05  2.4954E-01  4.3945E-14  3.1318E-09  7.2686E-14
   3.9719E-11  9.9944E-01  7.5040E-01  3.4002E-05  2.5204E-05  2.4954E-01  4.3885E-14  3.1314E-09  7.2667E-14
   4.0551E-11  9.9941E-01  7.5040E-01  3.4022E-05  2.5198E-05  2.4954E-01  4.3822E-14  3.1309E-09  7.2647E-14
   4.1400E-11  9.9939E-01  7.5040E-01  3.4028E-05  2.5196E-05  2.4954E-01  4.3802E-14  3.1307E-09  7.2640E-14
   4.2267E-11  9.9936E-01  7.5040E-01  3.4031E-05  2.5196E-05  2.4954E-01  4.3793E-14  3.1307E-09  7.2637E-14
   4.3152E-11  9.9934E-01  7.5040E-01  3.4022E-05  2.5198E-05  2.4954E-01  4.3822E-14  3.1309E-09  7.2647E-14
   4.4055E-11  9.9931E-01  7.5040E-01  3.4012E-05  2.5201E-05  2.4954E-01  4.3853E-14  3.1311E-09  7.2657E-14
   4.4978E-11  9.9928E-01  7.5040E-01  3.4002E-05  2.5204E-05  2.4954E-01  4.3885E-14  3.1314E-09  7.2667E-14
   4.5920E-11  9.9925E-01  7.5040E-01  3.3993E-05  2.5207E-05  2.4954E-01  4.3917E-14  3.1316E-09  7.2677E-14
   4.6881E-11  9.9922E-01  7.5040E-01  3.3983E-05  2.5210E-05  2.4954E-01  4.3950E-14  3.1318E-09  7.2687E-14
   4.7863E-11  9.9918E-01  7.5040E-01  3.3972E-05  2.5213E-05  2.4954E-01  4.3983E-14  3.1321E-09  7.2697E-14
   4.8865E-11  9.9915E-01  7.5040E-01  3.3962E-05  2.5217E-05  2.4954E-01  4.4018E-14  3.1323E-09  7.2708E-14
   4.9888E-11  9.9911E-01  7.5040E-01  3.3952E-05  2.5220E-05  2.4954E-01  4.4052E-14  3.1326E-09  7.2718E-14
   5.0933E-11  9.9908E-01  7.5040E-01  3.3941E-05  2.5223E-05  2.4954E-01  4.4092E-14  3.1328E-09  7.2729E-14
   5.2000E-11  9.9904E-01  7.5040E-01  3.3927E-05  2.5228E-05  2.4954E-01  4.4139E-14  3.1331E-09  7.2743E-14
   5.3088E-11  9.9900E-01  7.5040E-01  3.3911E-05  2.5233E-05  2.4954E-01  4.4197E-14  3.1335E-09  7.2759E-14
   5.4200E-11  9.9895E-01  7.5040E-01  3.3896E-05  2.5238E-05  2.4954E-01  4.4247E-14  3.1338E-09  7.2773E-14
   5.5335E-11  9.9891E-01  7.5040E-01  3.3891E-05  2.5240E-05  2.4955E-01  4.4268E-14  3.1340E-09  7.2779E-14
   5.6494E-11  9.9886E-01  7.5040E-01  3.3883E-05  2.5242E-05  2.4955E-01  4.4296E-14  3.1342E-09  7.2786E-14
   5.7677E-11  9.9882E-01  7.5040E-01  3.3876E-05  2.5245E-05  2.4955E-01  4.4321E-14  3.1343E-09  7.2793E-14
   5.8884E-11  9.9877E-01  7.5040E-01  3.3868E-05  2.5248E-05  2.4955E-01  4.4349E-14  3.1345E-09  7.2800E-14
   6.0117E-11  9.9871E-01  7.5039E-01  3.3860E-05  2.5250E-05  2.4955E-01  4.4376E-14  3.1347E-09  7.2808E-14
   6.1376E-11  9.9866E-01  7.5039E-01  3.3852E-05  2.5253E-05  2.4955E-01  4.4405E-14  3.1348E-09  7.2815E-14
   6.2661E-11  9.9860E-01  7.5039E-01  3.3844E-05  2.5256E-05  2.4955E-01  4.4434E-14  3.1350E-09  7.2823E-14
   6.3973E-11  9.9854E-01  7.5039E-01  3.3835E-05  2.5259E-05  2.4955E-01  4.4465E-14  3.1352E-09  7.2831E-14
   6.5313E-11  9.9848E-01  7.5039E-01  3.3826E-05  2.5263E-05  2.4955E-01  4.4497E-14  3.1354E-09  7.2839E-14
   6.6681E-11  9.9842E-01  7.5039E-01  3.3817E-05  2.5266E-05  2.4955E-01  4.4528E-14  3.1356E-09  7.2848E-14
   6.8077E-11  9.9835E-01  7.5039E-01  3.3812E-05  2.5268E-05  2.4955E-01  4.4546E-14  3.1357E-09  7.2852E-14
   6.9502E-11  9.9828E-01  7.5039E-01  3.3810E-05  2.5269E-05  2.4955E-01  4.4554E-14  3.1357E-09  7.2854E-14
   7.0958E-11  9.9821E-01  7.5039E-01  3.3806E-05  2.5270E-05  2.4955E-01  4.4565E-14  3.1358E-09  7.2857E-14
   7.2444E-11  9.9813E-01  7.5039E-01  3.3804E-05  2.5271E-05  2.4955E-01  4.4573E-14  3.1359E-09  7.2859E-14
   7.3961E-11  9.9805E-01  7.5039E-01  3.3802E-05  2.5272E-05  2.4955E-01  4.4582E-14  3.1359E-09  7.2861E-14
   7.5509E-11  9.9797E-01  7.5039E-01  3.3799E-05  2.5273E-05  2.4955E-01  4.4592E-14  3.1360E-09  7.2864E-14
   7.7090E-11  9.9788E-01  7.5039E-01  3.3797E-05  2.5273E-05  2.4955E-01  4.4597E-14  3.1360E-09  7.2865E-14
   7.8705E-11  9.9779E-01  7.5039E-01  3.3794E-05  2.5275E-05  2.4955E-01  4.4610E-14  3.1361E-09  7.2868E-14
   8.0353E-11  9.9770E-01  7.5039E-01  3.3790E-05  2.5276E-05  2.4955E-01  4.4622E-14  3.1361E-09  7.2872E-14
   8.2035E-11  9.9760E-01  7.5039E-01  3.3787E-05  2.5277E-05  2.4955E-01  4.4634E-14  3.1362E-09  7.2875E-14
   8.3753E-11  9.9750E-01  7.5039E-01  3.3791E-05  2.5276E-05  2.4955E-01  4.4619E-14  3.1361E-09  7.2870E-14
   8.5507E-11  9.9740E-01  7.5039E-01  3.3797E-05  2.5274E-05  2.4955E-01  4.4601E-14  3.1360E-09  7.2865E-14
   8.7297E-11  9.9729E-01  7.5039E-01  3.3803E-05  2.5271E-05  2.4955E-01  4.4578E-14  3.1358E-09  7.2859E-14
   8.9125E-11  9.9717E-01  7.5039E-01  3.3809E-05  2.5269E-05  2.4955E-01  4.4558E-14  3.1357E-09  7.2853E-14
   9.0991E-11  9.9705E-01  7.5039E-01  3.3816E-05  2.5267E-05  2.4955E-01  4.4535E-14  3.1355E-09  7.2847E-14
   9.2897E-11  9.9693E-01  7.5039E-01  3.3821E-05  2.5265E-05  2.4955E-01  4.4518E-14  3.1354E-09  7.2842E-14
   9.4842E-11  9.9680E-01  7.5039E-01  3.3827E-05  2.5263E-05  2.4955E-01  4.4498E-14  3.1353E-09  7.2836E-14
   9.6828E-11  9.9666E-01  7.5039E-01  3.3834E-05  2.5260E-05  2.4955E-01  4.4475E-14  3.1351E-09  7.2829E-14
   9.8855E-11  9.9652E-01  7.5039E-01  3.3842E-05  2.5257E-05  2.4955E-01  4.4449E-14  3.1350E-09  7.2822E-14
   1.0093E-10  9.9637E-01  7.5039E-01  3.3841E-05  2.5258E-05  2.4955E-01  4.4454E-14  3.1350E-09  7.2823E-14
   1.0304E-10  9.9622E-01  7.5039E-01  3.3842E-05  2.5258E-05  2.4955E-01  4.4450E-14  3.1350E-09  7.2822E-14
   1.0520E-10  9.9606E-01  7.5039E-01  3.3844E-05  2.5257E-05  2.4955E-01  4.4444E-14  3.1349E-09  7.2820E-14
   1.0740E-10  9.9589E-01  7.5039E-01  3.3841E-05  2.5258E-05  2.4955E-01  4.4455E-14  3.1350E-09  7.2823E-14
   1.0965E-10  9.9572E-01  7.5042E-01  3.5503E-05  2.4871E-05  2.4952E-01  4.1891E-14  3.0889E-09  7.0886E-14
   1.1194E-10  9.9554E-01  7.5042E-01  3.5472E-05  2.4877E-05  2.4952E-01  4.1899E-14  3.0898E-09  7.0926E-14
   1.1429E-10  9.9535E-01  7.5041E-01  3.5330E-05  2.4901E-05  2.4953E-01  4.1930E-14  3.0942E-09  7.1105E-14
   1.1668E-10  9.9515E-01  7.5039E-01  3.3842E-05  2.5258E-05  2.4955E-01  4.4453E-14  3.1349E-09  7.2820E-14
   1.1912E-10  9.9495E-01  7.5039E-01  3.3841E-05  2.5258E-05  2.4955E-01  4.4455E-14  3.1349E-09  7.2820E-14
   1.2162E-10  9.9473E-01  7.5039E-01  3.3830E-05  2.5262E-05  2.4955E-01  4.4496E-14  3.1352E-09  7.2831E-14
   1.2417E-10  9.9451E-01  7.5039E-01  3.3804E-05  2.5272E-05  2.4955E-01  4.4586E-14  3.1357E-09  7.2855E-14
   1.2677E-10  9.9428E-01  7.5039E-01  3.3793E-05  2.5276E-05  2.4955E-01  4.4622E-14  3.1359E-09  7.2864E-14
   1.2942E-10  9.9404E-01  7.5039E-01  3.3843E-05  2.5258E-05  2.4955E-01  4.4454E-14  3.1349E-09  7.2818E-14
   1.3213E-10  9.9378E-01  7.5039E-01  3.3977E-05  2.5213E-05  2.4955E-01  4.3984E-14  3.1317E-09  7.2685E-14
   1.3490E-10  9.9352E-01  7.5039E-01  3.3940E-05  2.5225E-05  2.4955E-01  4.4112E-14  3.1326E-09  7.2723E-14
